ID;Address;Longitude;Latitude
PA_0509;33 Rue Berger, 75001 Paris;2.3441507238128887;48.86196016509459
PA_0510;place de la Bastille;2.370649;48.853266
PA_0511;95 Rue de Bagnolet, 75020 Paris;2.4017749440857066;48.85882184264938
PA_0512;267 Bd de la Villette, 75010 Paris;2.368366119969888;48.88389482379749
PA_0513;160 Rue Vieille-du-Temple, 75003 Paris;2.364362694947108;48.86179873536228
PA_0514;Palais de Tokyo;2.296905;48.864153
PA_0515;278 rue du Faubourg Saint-Antoine;2.393914;48.848534
PA_0516;129-133 rue de Ménilmontant;2.395543;48.870172
PA_0517;13 rue Froissart;2.36546;48.86167
PA_0518;119 Quai de Bercy, 75012 Paris;2.378639167691947;48.832878768949314
PA_0519;83 Rue Vieille-du-Temple, 75003 Paris;2.3595827640680795;48.85926738925531
PA_0520;viaduc rue Jacques Kablé;2.494696;48.835546
PA_0521;cimetière de Belleville;2.399825;48.875538
PA_0522;Square Jules Ferry;2.369036;48.866379
PA_0523;face au 4 rue Jean du Bellay;2.353224;48.852787
PA_0524;244 avenue du Général de Gaulle;2.508885;48.826905
PA_0525;16 rue Saint-Merri;2.352759;48.859482
PA_0526;au croisement de l'A86 et de la ligne de RER E;2.487126;48.860432
PA_0527;74 rue Dunois;2.366221;48.833181
PA_0528;13 rue des Anglais;2.34756;48.850632
PA_0529;15 rue de Pontoise;2.351715;48.849394
PA_0530;83 rue de la Mare;2.388421;48.873512
PA_0531;129 rue de Ménilmontant;2.395348;48.87015
PA_0532;113 rue Oberkampf;2.37816;48.8657
PA_0533;sous le périph' porte de Cligancourt;2.343811;48.900816
PA_0534;entrée du Palais de Tokyo;2.2967;48.8646
PA_0535;37 rue de Terre Neuve;2.39992;48.855303
PA_0536;7 rue de la Planchette;2.38871;48.83952
PA_0537;160 rue Oberkampf, piscine de l'Espace Form;2.38281;48.86626
PA_0538;4 Cité Véron, 75018 Paris;2.3323860473747264;48.88440933889448
PA_0539;30 rue Beaubourg dans la cour;2.354191;48.862014
PA_0540;impasse Questre;2.38131;48.8682
PA_0541;Sur le trottoir, rue des Taillandiers;2.37464;48.85555
PA_0542;5 rue de Rambouillet;2.379208;48.843367
PA_0543;1 rue Duchefdelaville;2.370989;48.832575
PA_0544;10 rue Keller, sur le mur du batîment à côté de l'école;2.37680088297669;48.8536485611012
PA_0545;62 rue Villiers de l'Isle Adam;2.39659;48.86761
PA_0546;320bis rue de Charenton;2.39717;48.831983
PA_0547;place Fréhel;2.381651;48.873155
PA_0548;103 rue du Faubourg du Temple;2.373844;48.870979
PA_0549;54 rue des Vinaigriers;2.358945;48.873262
PA_0550;8 rue de l'Échaudé;2.3366;48.85482
PA_0551;1 avenue Ibsen;2.411501;48.865235
PA_0552;3 rue Auber;2.330301;48.871768
PA_0553;74 rue des Martyrs;2.339937;48.881482
PA_0554;101 rue de Reuilly;2.391561;48.843257
PA_0555;11 boulevard Beaumarchais;2.368784;48.854589
PA_0556;2 rue de l'Hôtel Colbert;2.349057;48.851905
PA_0557;282 rue Saint-Jacques;2.341198;48.841544
PA_0558;45 rue de la Brèche aux Loups;2.39589;48.838579
PA_0559;1 rue Raoul;2.396419;48.83874
PA_0560;65 boulevard Flandrin;2.27404;48.86858
PA_0561;77bis Rue Marcadet, 75018 Paris;2.346839732661881;48.890297618013726
PA_0562;27 rue du Ruisseau;2.339938;48.892412
PA_0563;2 place du Palais Royal;2.337129;48.862193
PA_0564;42 boulevard de l'Hôpital;2.36198;48.83991
PA_0565;3 rue Philippe de Girard;2.361865;48.881076
PA_0566;181 rue de la Roquette;2.388514;48.859867
PA_0567;117 rue Haxo;2.402223;48.876023
PA_0568;2 rue de l'Aqueduc;2.35878;48.879885
PA_0569;passerelle de Charentonneau;2.442683;48.816851
PA_0570;82 rue François Miron;2.3595;48.8553
PA_0571;10 boulevard de la Bastille;2.36746;48.84726
PA_0572;27 rue du Roi de Sicile;2.357385;48.856483
PA_0573;Intersection rue de l'Est / rue des Pyrénées;2.393269154248518;48.87120427920992
PA_0574;avenue Pierre Brossolette;2.493827;48.829989
PA_0575;22 rue de Poitou;2.363004;48.861596
PA_0576;2 place du Carrousel;2.335272;48.862441
PA_0577;5 rue Levert;2.389838;48.873222
PA_0578;3 place Henri Queuille;2.311836;48.845263
PA_0579;entrée nord-ouest du Carrousel;2.334869;48.862527
PA_0580;59 rue de la Verrerie;2.35288;48.85795
PA_0581;entrée nord-est du Carrousel;2.335164;48.862465
PA_0582;14 rue Villedo;2.3357;48.866571
PA_0583;2 impasse d'Amsterdam;2.326297;48.877746
PA_0584;17 rue d'Amsterdam;2.326795;48.877251
PA_0585;métro Rambuteau;2.353407;48.861338
PA_0586;89 boulevard Beaumarchais;2.367439;48.859193
PA_0587;Unknown;2.35254;48.85982
PA_0588;5 rue Charles V;2.363238;48.852634
PA_0589;1 rue Melingue;2.386179;48.874413
PA_0590;17 rue Étienne Marcel;2.349401;48.863723
PA_0591;villa du Clos de Malvert;2.372997;48.869106
PA_0592;19 rue Férou;2.33412;48.84908
PA_0593;place Balard sous la Petite Ceinture;2.278256;48.836438
PA_0594;place Balard;2.278782;48.836677
PA_0595;183 rue de Lourmel;2.281867;48.837935
PA_0596;85 rue de la Croix Nivert;2.295586;48.843339
PA_0597;métro La Motte-Picquet-Grenelle;2.297638;48.849209
PA_0598;1 avenue de la Motte-Picquet;2.310167;48.8572
PA_0599;2 rue de l'Ourcq;2.384861;48.886784
PA_0600;entrée du tunnel de la porte Chaumont;2.396877;48.886487
PA_0601;A86 à  l'angle du stade Pierre de Coubertin;2.485377;48.859886
PA_0602;cour de la Métairie;2.385557;48.873826
PA_0603;19 Rue de Pontoise, 75005 Paris;2.3516145610844426;48.84927477862324
PA_0604;36 rue Erard;2.387123;48.846707
PA_0605;1 place Suzanne Valadon;2.34245;48.884387
PA_0606;39 rue d'Aboukir;2.344938;48.867182
PA_0607;48 rue d'Orsel;2.341899;48.883487
PA_0608;1 avenue du Général de Gaulle;2.484218;48.820142
PA_0609;35 boulevard de la Chapelle;2.359716;48.884224
PA_0610;passage Stendhal;2.400375;48.861698
PA_0611;boulevard Georges Braque;2.473746;48.961187
PA_0612;14 rue du Renard;2.352351;48.858923
PA_0613;derrière un poteau à  l'entrée d'un tunnel;2.361211;48.816267
PA_0614;bretelle de périphérique Porte Brancion;2.298492;48.826254
PA_0615;17 passage de la Bonne Graine;2.376714;48.85257
PA_0616;31 place Saint-Ferdinand;2.288333;48.877728
PA_0617;14 rue Pierre Demours;2.292817;48.880365
PA_0618;15 rue Pierre Demours;2.29294;48.880564
PA_0619;47 rue Cardinet;2.30578;48.882618
PA_0620;escalier menant vers le passage Piat;2.38677;48.87046
PA_0621;porte de Pantin;2.396147;48.888993
PA_0622;au pied du 18 boulevard de la Guyane;2.412255;48.835582
PA_0623;porte de la Gare côté Ivry;2.385989;48.827254
PA_0624;10 rue de Sèvres;2.328452;48.851942
PA_0625;(détruit);2.3295234;48.8528467
PA_0626;200 rue de la Convention;2.296615;48.837111
PA_0627;Unknown;2.3290637;48.8513467
PA_0628;Unknown;2.3145237;48.8272687
PA_0629;impasse Robiquet;2.325509;48.843542
PA_0630;30 rue de Martignac;2.318064;48.857442
PA_0631;entrée Nord de l'Opéra;2.331371;48.872847
PA_0632;Intersection rue Dénoyez / rue de Belleville;2.37817720091274;48.87230968214196
PA_0633;Unknown;2.3689942;48.8818023
PA_0634;10 rue Hautefeuille;2.342636;48.852136
PA_0635;21 rue de Vaugirard;2.332644;48.84873
PA_0636;32 rue de Poissy;2.351684;48.847975
PA_0637;22 place des Vosges;2.366663;48.855987
PA_0638;79 rue des Gravilliers;2.353433;48.864746
PA_0639;122 rue Lepic;2.338443;48.88667
PA_0640;Unknown;2.337166;48.8872532
PA_0641;2 rue d'Orchampt;2.337896;48.886268
PA_0642;46 rue Berthe;2.338538;48.885997
PA_0643;21 rue des Abbesses;2.337857;48.884576
PA_0644;2 rue Lamarck;2.344091;48.886213
PA_0645;rue Charles Monselet;2.400606;48.879724
PA_0646;porte de Vanves;2.304927;48.827974
PA_0647;66 rue Caulaincourt;2.336834;48.889471
PA_0648;métro Pelleport;2.401491;48.868227
PA_0649;1 rue Gaston Pinot;2.389945;48.882785
PA_0650;1 rue Desaugiers;2.268078;48.847517
PA_0651;52 rue Saint-Didier;2.283506;48.867162
PA_0652;25 rue des Sablons;2.282824;48.865032
PA_0653;33 rue du Colisée;2.309827;48.871372
PA_0654;39 rue de Charonne;2.376482918349146;48.85334625259565
PA_0655;34 rue Debelleyme;2.363702;48.862195
PA_0656;112bis rue Championnet;2.3395;48.89589
PA_0657;3 avenue Jean Jaurès;2.371115;48.88318
PA_0658;métro Saint-Fargeau;2.404115;48.871633
PA_0659;194 rue Championnet;2.332085;48.894157
PA_0660;46 rue de Lévis;2.314096;48.883433
PA_0661;41 rue Ampère;2.302939;48.885168
PA_0662;Unknown;2.3121093;48.8838149
PA_0663;25 rue Guersant;2.289603;48.881089
PA_0664;31 rue des Acacias;2.29226;48.87718
PA_0665;127 rue de Lauriston;2.285567;48.86556
PA_0666;face au 29 quai de grenelle;2.28643;48.852895
PA_0667;64 avenue de Choisy;2.36211;48.823602
PA_0668;26 avenue Jean Aicard;2.380604;48.866368
PA_0669;pont ferroviaire de la porte des Poissonniers;2.35365;48.898293
PA_0670;17 rue de l'Équerre;2.382439;48.874863
PA_0671;54 avenue Bolivar;2.378205;48.876522
PA_0672;1 avenue Jean Aicard;2.381662;48.864357
PA_0673;1 rue de l'Ancienne Comédie;2.338324;48.85358
PA_0674;passage Alexandre;2.315487;48.840239
PA_0675;1bis rue Friant;2.325317;48.827125
PA_0676;40 Rue Saint-André des Arts, 75006 Paris;2.341235117793609;48.85341945015799
PA_0677;46 rue de Seine;2.336777;48.854694
PA_0678;6 rue de Seine;2.336413;48.857238
PA_0679;1 rue de l'Arbalète;2.349749;48.840425
PA_0680;4 rue de la Mare;2.388493;48.868496
PA_0681;10 rue d'Ormesson;2.362038;48.855447
PA_0682;21 rue des Francs-Bourgeois;2.362962;48.856802
PA_0683;132 boulevard Richard Lenoir;2.370005;48.865832
PA_0684;23bis rue Poliveau;2.359213;48.840199
PA_0685;sortie 18 de l'A86;2.48817;48.85823
PA_0686;1 rue Marius Delcher;2.399139;48.828627
PA_0687;2U Pont National, 75013 Paris;2.387309024881899;48.82797465853787
PA_0688;33 Rue du Faubourg Saint-Antoine, 75011 Paris;2.371827148906429;48.852595968361065
PA_0689;Au niveau du sol, en-dessous des grilles du square;2.37708;48.87238
PA_0690;12 rue Jean-Henri Fabre;2.342903;48.901307
PA_0691;1 rue Rafflet;2.26577;48.85038
PA_0692;24 rue du Docteur Blanche;2.265482;48.854442
PA_0693;15 rue Pierre Guérin;2.266419;48.848932
PA_0694;26 rue Poussin;2.2634;48.848773
PA_0695;1 rue Jasmin;2.267952;48.852472
PA_0696;9 rue Debellyeme;2.363171;48.861165
PA_0697;14 boulevard Richard Lenoir;2.369859;48.853908
PA_0698;10 rue Saint-Sabin;2.37208;48.855118
PA_0699;127 rue des Pyrénées;2.40393;48.85736
PA_0700;65 rue des Pyrénées;2.406015;48.852469
PA_0701;1 rue Godefroy Cavaignac;2.38187;48.85402
PA_0702;98 rue de Charonne;2.38185;48.853809
PA_0703;47 rue de Charonne;2.377438;48.853172
PA_0704;17 rue de la Cerisaie;2.365003;48.852243
PA_0705;32 rue de Patay;2.374785;48.825532
PA_0706;42 villa Auguste Blanqui;2.367399;48.830642
PA_0707;17 rue Beautreillis;2.36409;48.85343
PA_0708;11 passage Gauthier;2.381437;48.875696
PA_0709;295 Rue de Belleville, 75019 Paris;2.4023383747010274;48.8761608873476
PA_0710;7 rue de Lesdiguières;2.366907;48.852983
PA_0711;27 rue des Tournelles;2.367249;48.855854
PA_0712;20 rue de Dunkerque;2.353532;48.880354
PA_0713;1 rue Taylor;2.358775;48.869021
PA_0714;25 rue Watt;2.378769;48.826486
PA_0715;3 Cité Aubry;2.395469;48.857119
PA_0716;11 Rue des Lilas, 93100 Montreuil;2.4304152020115395;48.86961885837974
PA_0717;2 rue des Orteaux;2.398039;48.856953
PA_0718;39 rue Basfroi;2.378545;48.855747
PA_0719;1 rue Camille Desmoulins;2.3802;48.85859
PA_0720;19 rue de la Ferronnerie;2.347488;48.86022
PA_0721;47 Rue de l'Ourcq, 75019 Paris;2.38226489196174;48.89051070766817
PA_0722;11 rue Michel Lecomte;2.356246;48.862132
PA_0723;12 rue de Parme;2.327524;48.881331
PA_0724;4 rue Papillon;2.347827;48.875964
PA_0725;7 rue de Dunkarque;2.357742;48.879386
PA_0726;135 rue de Rome;2.316589;48.88561
PA_0727;51 rue de Clichy;2.328624;48.880744
PA_0728;18 rue Caroline;2.323402;48.883526
PA_0729;cour du Havre;2.326082;48.87584
PA_0730;6 rue Bleue;2.347215;48.875865
PA_0731;Intersection rue de la Mare / rue des Pyrénées;2.3881875655105334;48.87368697733746
PA_0732;2 rue Jouye-Rouve;2.38255;48.873293
PA_0733;38 rue du Moulin Joly;2.377714;48.870538
PA_0734;20 rue du Faubourg Montmartre;2.343061;48.873159
PA_0735;66 rue des Rochers;2.319;48.87899
PA_0736;334 rue Saint-Honoré;2.33036;48.8658
PA_0737;21 rue Charles Frédel;2.396104;48.87271
PA_0738;20 rue Clavel;2.383608;48.875831
PA_0739;120 rue de Ménilmontant;2.394924;48.869942
PA_0740;99 rue Claude Decaen;2.396012;48.838869
PA_0741;194 boulevard de la Villette;2.370526;48.88212
PA_0742;322 rue des Pyrénées;2.390778;48.872953
PA_0743;45 rue du Faubourg du Temple;2.36897;48.869494
PA_0744;La Bellevilloise;2.392021;48.868755
PA_0745;47 Rue de l'Ermitage, 75020 Paris;2.3917836410734217;48.87125160344574
PA_0746;79 rue Charlot;2.364217;48.86436
PA_0747;librairie Mazarine;2.338092;48.853989
PA_0748;Avenue de la Porte de la Villette;2.38804;48.89966
PA_0749;face au conservatoire de Montreuil;2.436125;48.85901
PA_0750;4 rue du Sergent Bobillot;2.434642;48.857381
PA_0751;11 rue Girardot;2.439718;48.860505
PA_0752;14 boulevard Edouard Branly;2.440929;48.876096
PA_0753;120 rue d'Avron;2.407912;48.852952
PA_0754;59bis rue Popincourt;2.375421;48.860385
PA_0755;6 rue de la Victoire;2.340506;48.875067
PA_0756;4 rue Flechier;2.339413;48.87662
PA_0757;place Marcel Sembat;2.24399;48.83374
PA_0758;44 quai du Point du Jour;2.257281;48.830897
PA_0759;Sur un poteau à côté de l'entrée Canal, au coin de l'immeuble, vers la direction Île Saint-Germain;2.25653;48.83038
PA_0760;A gauche du tunnel sous le périph;2.2622787;48.8349401
PA_0761;1 quai Louis Blériot;2.2784;48.851105
PA_0762;face au 99 boulevard de Montmorency;2.260419;48.848516
PA_0763;A3/Boulevard Edouard Branly;2.441232;48.875949
PA_0764;28 rue Serpente;2.341462;48.852426
PA_0765;17 rue de l'Estrapade;2.346528;48.844762
PA_0766;97 rue Mouffetard;2.349618;48.841397
PA_0767;0 rue du Fer à  Moulin;2.356229;48.839616
PA_0768;42 boulevard Diderot;2.378005;48.846213
PA_0769;65 rue du Temple;2.355181;48.860716
PA_0770;6 rue de la Tour d'Auvergne;2.345214;48.878821
PA_0771;132 rue des Pyrénées;2.402883;48.858658
PA_0772;Sur le muret devant le CIDJ;2.2901853;48.8555987
PA_0773;Av. Franklin Delano Roosevelt, 75008 Paris;2.312789484481882;48.86688408402882
PA_0774;119 avenue Parmentier;2.371913;48.868623
PA_0775;4 place des Victoires;2.340667;48.865825
PA_0776;14 rue Castellane;2.324096;48.87263
PA_0777;4 Rue Tiquetonne, 75002 Paris;2.3498393692457165;48.86440816168863
PA_0778;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.3740080169398587;48.82023680352402
PA_0779;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374128149823752;48.820276762894245
PA_0780;12 rue Madame;2.331966;48.851286
PA_0781;2 rue des Boulangers;2.35432;48.846086
PA_0782;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.3740177176704096;48.8201586072411
PA_0783;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374158518665921;48.820205869535776
PA_0784;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374470489503253;48.82033311395101
PA_0785;face au 130 rue de Bagnolet;2.40497;48.86098
PA_0786;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.3746002472834307;48.82033129617587
PA_0787;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374492575933921;48.82028585177631
PA_0788;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.3750198894661305;48.8204585402755
PA_0789;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374589204068096;48.82037310498713
PA_0790;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374903935705121;48.820425820395016
PA_0791;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374981238212461;48.8205494287203
PA_0792;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374851480432284;48.8205148911307
PA_0793;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.375285974504149;48.820626087450286
PA_0794;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.375416791186413;48.82067212356799
PA_0795;8 cour du Commerce Saint-André;2.33924;48.852734
PA_0796;110 rue Vieille du Temple;2.362933;48.861041
PA_0797;77 rue de Lille;2.324936;48.859905
PA_0798;184 boulevard Saint-Germain;2.331097;48.854443
PA_0799;Men Ready-To-Wear, 40 Boulevard Haussmann Galeries Lafayette, 75009 Paris;2.330225202777162;48.87366890112291
PA_0800;56bis rue du Louvre;2.3435;48.86583
PA_0801;maison de Serge Gainsbourg;2.33175;48.85719
PA_0802;27 rue du Four;2.33386;48.85263
PA_0803;entrée de la Cour du Commerce Saint-André;2.339247;48.852498
PA_0804;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.375337850085047;48.82055926075255
PA_0805;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.375466411307272;48.82059341663141
PA_0806;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374741048278941;48.82041491376346
PA_0807;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.37518277689231;48.82053125104454
PA_0808;Pl. de l'Alma, 75008 Paris;2.30231903957159;48.86472162911864
PA_0809;7 rue Lasson;2.406068;48.843246
PA_0810;1 passage Turquetil;2.392899;48.850527
PA_0811;Est de la fontaine de Montreuil;2.383073;48.850359
PA_0812;12bis rue de Cotte;2.3777;48.8493
PA_0813;passerelle Richerand;2.365215;48.87185
PA_0814;10 rue du Ponceau;2.35142;48.86688
PA_0815;15 rue du Renard;2.35195;48.858605
PA_0816;ancienne gare maritime Sully-Morland;2.360164;48.85227
PA_0817;1 rue Saint-Blaise;2.404223;48.860202
PA_0818;68 rue Saint-Sabin;2.368528;48.859604
PA_0819;2 rue Bailleul;2.34241;48.860951
PA_0820;10 rue de Bretagne;2.363723;48.862364
PA_0821;édicule EDF face au 81 boulevard de Charonne;2.395969;48.854407
PA_0822;2 rue de Lesseps;2.400672;48.858452
PA_0823;145 avenue Jean Jaurès;2.38499;48.8867
PA_0824;102 rue de Bagnolet;2.40277;48.85943
PA_0825;186 rue de Paris;2.423043;48.855796
PA_0826;22 rue Denoyez;2.378194;48.872319
PA_0827;1 bis rue des Rondonneaux;2.399423;48.863391
PA_0828;38 rue de Terre Neuve;2.399058;48.854764
PA_0829;104 rue de Buzenval;2.398948;48.855099
PA_0830;68 rue des Orteaux;2.405892;48.856031
PA_0831;métro Buzenval;2.401255;48.851954
PA_0832;100 rue de la Réunion;2.399387;48.857551
PA_0833;dans l'Abribus;2.399298;48.857411
PA_0834;entrée du Père Lachaise;2.39874;48.85837
PA_0835;13 rue de Lasseps;2.39961;48.85916
PA_0836;11 passage Thiéré;2.374087;48.853818
PA_0837;53bis rue de la Roquette;2.375263;48.855904
PA_0838;113 boulevard de Charonne;2.39423;48.85637
PA_0839;20 rue de la Grande Truanderie;2.348743;48.862906
PA_0840;Unknown;2.34912;48.86367
PA_0841;4 rue Marie Stuart;2.348423;48.864981
PA_0842;32 rue Saint-Roch;2.333121;48.866503
PA_0843;246 rue de Rivoli;2.32519;48.866059
PA_0844;20 rue de Courcelles;2.31016;48.87421
PA_0845;73 rue La Boétie;2.30986;48.872463
PA_0846;4 rue de Réaumur;2.359575;48.864751
PA_0847;métro Volontaires;2.307994;48.841557
PA_0848;1 rue de l'Armorique;2.31498;48.84012
PA_0849;3 rue du Maine;2.323702;48.840532
PA_0850;1 rue Poinsot;2.32324;48.84065
PA_0851;14 Bis rue de la Grande Chaumière;2.330338;48.842183
PA_0852;10 rue Saint-Maur;2.38287;48.859408
PA_0853;12 rue de la Grange aux Belles;2.365062;48.873725
PA_0854;1 rue de Tombouctou;2.356058;48.884381
PA_0855;75 rue Lepic;2.335894;48.887443
PA_0856;rue Saint-Eleuthere;2.34136;48.88653
PA_0857;sud-ouest de la place du Tertre;2.340571;48.88637
PA_0858;1 rue la Bruyère;2.336978;48.878807
PA_0859;1 rue de la Lune;2.351582;48.869763
PA_0860;1 rue de l'Oratoire;2.339842;48.86133
PA_0861;30 passage Saint-Sebastien;2.37005;48.861853
PA_0862;127 rue du Faubourg Saint-Honoré;2.309465;48.873264
PA_0863;statue derrière le stade Charlety;2.347442;48.816734
PA_0864;32 place Saint-Georges;2.337431;48.878599
PA_0865;53 rue Blanche;2.331532;48.881236
PA_0866;0 rue Paul Escudier;2.331499;48.880597
PA_0867;30 boulevard de Courcelles;2.312029;48.880949
PA_0868;1 boulevard Malsherbes;2.32322;48.86979
PA_0869;quai de Valmy;2.364654;48.871945
PA_0870;au dessus de chez Prune;2.364576;48.8717
PA_0871;29 rue de Terre Neuve;2.399089;48.854906
PA_0872;Le Point (pas si) Ephémère;2.368809;48.881777
PA_0873;rue du Chat qui Pèche;2.346164;48.85318
PA_0874;18 rue de la Huchette;2.34564;48.85304
PA_0875;2 rue des Peupliers;2.353816;48.825452
PA_0876;Intersection Rue Baudricourt / rue Tolbiac;2.364074543114342;48.826466434166
PA_0877;146 rue de Paris;2.424849;48.856137
PA_0878;17 rue Payenne;2.362751;48.858694
PA_0879;22 rue Saint-Sabin;2.371354;48.856036
PA_0880;4 rue de Beaune;2.329937;48.858934
PA_0881;20 rue du Bac;2.32827;48.85819
PA_0882;29 boulevard Jules Ferry;2.366984;48.868625
PA_0883;3 rue Curial;2.371311;48.889524
PA_0884;205 rue La Fayette;2.365937;48.88157
PA_0885;36 rue Brey;2.29472;48.877328
PA_0886;43 rue Saint-Bernard;2.380393;48.853537
PA_0887;sur le bastion de Bercy;2.389592;48.828006
PA_0888;21 rue de la Roquette;2.372167;48.854688
PA_0889;34 rue Mathis;2.373707;48.89116
PA_0890;175bis rue Championnet;2.334337;48.894525
PA_0891;59 rue Legendre;2.317294;48.886024
PA_0892;7 avenue Myron Herrick;2.309874;48.873719
PA_0893;6 rue des Pyramides;2.332738;48.864492
PA_0894;11 rue Saint-Augustin;2.337102;48.868841
PA_0895;place Auguste Baron;2.387233;48.900435
PA_0896;23 avenue du Docteur Lannelongue;2.3294;48.81901
PA_0897;1 boulevard Gabriel Péri;2.295427;48.819408
PA_0898;19 Rue du Gouverneur Général Éboué, 92130 Issy-les-Moulineaux;2.2717325072271057;48.826835714137495
PA_0899;(détruit);2.2779566;48.8518117
PA_0900;place Pigalle;2.337751;48.882134
PA_0901;1 rue Léon Delhomme;2.300103;48.838477
PA_0902;17 rue de Cambronne;2.301983;48.846342
PA_0903;15 rue Cardinet;2.301958;48.881567
PA_0904;23 rue d'Aligre;2.37878;48.849948
PA_0905;Pl Skanderbeg, sur un coin du pont aérien au-dessus du périph;2.371802;48.90051
PA_0906;9 rue de la Goutte d'Or;2.354615;48.885039
PA_0907;Unknown;2.3585438;48.8996693
PA_0908;10 cité Beauharnais;2.38963;48.853621
PA_0909;Sous le périph, derrière un poteau;2.39678;48.88866
PA_0910;72 avenue Jean Jaurès;2.391909;48.903461
PA_0911;7Z place Auguste Baron;2.38639;48.90018
PA_0912;pont de Soissons;2.357463;48.915428
PA_0913;42 avenue Michelet;2.34409;48.910287
PA_0914;103,5 rue Baudin;2.292583;48.900339
PA_0915;69 rue Anatole France;2.285538;48.891474
PA_0916;2 rue de Fourcroy;2.295;48.87987
PA_0917;14 rue Bayen;2.294866;48.87954
PA_0918;20 rue de Courcelles;2.31017;48.87422
PA_0919;12 rue Française;2.347732;48.864308
PA_0920;41 boulevard Edouard Branly;2.440717;48.875313
PA_0921;pont de Bercy/quai de Bercy;2.375702;48.838591
PA_0922;pont de Bercy/quai d'Austerlitz;2.374027;48.837552
PA_0923;face au 36 rue Coriolis;2.390012;48.836981
PA_0924;56 quai de la Rapée;2.37178;48.842509
PA_0925;17 boulevard Morland;2.362963;48.850165
PA_0926;149 rue Saint-Martin;2.3516;48.861722
PA_0927;2-8 Pass. Saint-Sébastien, 75011 Paris;2.367787073387742;48.86129795754647
PA_0928;Unknown;2.4347141;48.8482505
PA_0929;1 rue du Général Leclerc;2.360387;48.815316
PA_0930;8 rue de Trévise;2.345165;48.873136
PA_0931;2 rue Ambroise Thomas;2.347349;48.874087
PA_0932;Théâtre de la Renaissance;2.356239;48.869025
PA_0933;11ter rue d'Alésia;2.336602;48.827162
PA_0934;76 rue de Vouillé;2.310077;48.833181
PA_0935;2 rue Cambronne;2.301551;48.847476
PA_0936;boulevard de l'Hôpital sous le métro;2.363471;48.841776
PA_0937;face au 80 boulevard Auguste Blanqui;2.346681;48.830319
PA_0938;face au 91 boulevard Auguste Blanqui;2.346628;48.830237
PA_0939;métro Denfert-Rochereau;2.33202;48.834147
PA_0940;rue des Artistes;2.33475;48.82738
PA_0941;103 rue Cambronne;2.303352;48.841811
PA_0942;2 passage Foubert;2.352675;48.825857
PA_0943;entrée des Frigos;2.37904;48.831301
PA_0944;10 rue Faidherbe;2.384482;48.850812
PA_0945;81 rue de la Folie Méricourt;2.369865;48.866294
PA_0946;1 rue de Metz;2.35482;48.870725
PA_0947;105 rue du Faubourg Saint-Denis;2.355805;48.875181
PA_0948;33 rue du Faubourg Saint-Denis;2.35325;48.87101
PA_0949;1 rue Joseph Liouville;2.297832;48.844942
PA_0950;métro Dupleix;2.293254;48.850446
PA_0951;face au 75 boulevard de Grenelle;2.294131;48.850322
PA_0952;4 rue du Chevalier de Saint-Georges;2.324819;48.868124
PA_0953;9 rue du Plâtre;2.354778;48.859264
PA_0954;6 Rue Charles-François Dupuis, 75003 Paris;2.363080115228454;48.8651489618271
PA_0955;12 rue Béranger;2.36391;48.86588
PA_0956;5 rue Papin;2.353345;48.866906
PA_0957;86 Quai de la Rapée;2.368976;48.844588
PA_0958;255 rue de Charenton;2.392206;48.836181
PA_0959;1 rue du Forez;2.362772;48.863771
PA_0960;141 boulevard Philippe Auguste;2.389569;48.858285
PA_0961;2 rue Trousseau;2.37858;48.85078
PA_0962;métro Porte des Lilas;2.406605;48.876826
PA_0963;41 boulevard du Temple;2.364533;48.866341
PA_0964;3 Rue des Haudriettes, 75003 Paris;2.357947687770865;48.86125220423581
PA_0965;statue de Paris du pont du Carrousel;2.332779;48.858728
PA_0966;pont de Bir-Hakeim;2.287752;48.855595
PA_0967;105 quai Branly;2.289107;48.854678
